万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
600000.SH,600000,20240102,145502060,6151485,,,S,66000,1000,10961172,10527316,
600000.SH,600000,20240102,145502250,6151758,,,B,66100,100,10594208,10961463,
600000.SH,600000,20240102,145502250,6151759,,,B,66100,200,10594209,10961463,
600000.SH,600000,20240102,145502250,6151760,,,B,66100,100,10594221,10961463,
600000.SH,600000,20240102,145502250,6151761,,,B,66100,100,10594222,10961463,
600000.SH,600000,20240102,145502250,6151762,,,B,66100,100,10594256,10961463,
600000.SH,600000,20240102,145502250,6151763,,,B,66100,100,10594275,10961463,
600000.SH,600000,20240102,145502250,6151764,,,B,66100,1100,10595485,10961463,
600000.SH,600000,20240102,145503790,6153913,,,B,66100,1100,10595485,10963853,
600000.SH,600000,20240102,145503790,6153914,,,B,66100,2200,10599416,10963853,
600000.SH,600000,20240102,145503790,6153915,,,B,66100,7100,10599606,10963853,
600000.SH,600000,20240102,145503790,6153916,,,B,66100,100,10599954,10963853,
600000.SH,600000,20240102,145503790,6153917,,,B,66100,100,10599955,10963853,
600000.SH,600000,20240102,145503790,6153918,,,B,66100,2400,10601906,10963853,
600000.SH,600000,20240102,145503790,6153919,,,B,66100,2400,10605839,10963853,
600000.SH,600000,20240102,145503790,6153920,,,B,66100,4800,10607189,10963853,
600000.SH,600000,20240102,145503790,6153921,,,B,66100,1200,10610014,10963853,
600000.SH,600000,20240102,145503790,6153922,,,B,66100,2900,10610238,10963853,
600000.SH,600000,20240102,145503820,6153994,,,B,66100,100,10610238,10963942,
600000.SH,600000,20240102,145504280,6154449,,,B,66100,300,10610238,10964545,
600000.SH,600000,20240102,145504950,6155168,,,B,66100,1000,10610238,10965462,
600000.SH,600000,20240102,145506680,6156563,,,B,66100,2600,10610238,10967116,
600000.SH,600000,20240102,145506810,6156637,,,B,66100,100,10610238,10967214,
600000.SH,600000,20240102,145506810,6156638,,,B,66100,100,10610238,10967217,
600000.SH,600000,20240102,145507680,6157289,,,B,66100,100,10610238,10968025,
600000.SH,600000,20240102,145507680,6157290,,,B,66100,1000,10615907,10968025,
600000.SH,600000,20240102,145508760,6157810,,,B,66100,100,10615907,10968832,
600000.SH,600000,20240102,145509750,6158460,,,B,66100,300,10615907,10969755,
600000.SH,600000,20240102,145510430,6158804,,,B,66100,1000,10615907,10970286,
600000.SH,600000,20240102,145510430,6158805,,,B,66100,1400,10617239,10970286,
600000.SH,600000,20240102,145511080,6159391,,,B,66100,200,10617239,10970970,
600000.SH,600000,20240102,145511660,6159785,,,B,66100,700,10617239,10971472,
600000.SH,600000,20240102,145513010,6160526,,,B,66100,100,10617239,10972633,
600000.SH,600000,20240102,145513010,6160527,,,B,66100,700,10618802,10972633,
600000.SH,600000,20240102,145515440,6161974,,,S,66000,3789,10974423,10527316,
600000.SH,600000,20240102,145515440,6161975,,,S,66000,1000,10974423,10529593,
600000.SH,600000,20240102,145515440,6161976,,,S,66000,2211,10974423,10552754,
600000.SH,600000,20240102,145515600,6162134,,,B,66100,1100,10618802,10974610,
600000.SH,600000,20240102,145515800,6162254,,,B,66100,600,10618802,10974823,
600000.SH,600000,20240102,145515800,6162256,,,B,66100,400,10620120,10974829,
600000.SH,600000,20240102,145517010,6162890,,,B,66100,800,10620120,10975706,
600000.SH,600000,20240102,145517570,6163174,,,B,66100,2700,10620120,10976080,
600000.SH,600000,20240102,145517600,6163190,,,B,66100,1100,10620120,10976102,
600000.SH,600000,20240102,145518010,6163374,,,B,66100,200,10620120,10976396,
600000.SH,600000,20240102,145518330,6163524,,,S,66000,100,10976659,10552754,
600000.SH,600000,20240102,145518460,6163584,,,S,66000,2900,10976742,10552754,
600000.SH,600000,20240102,145519310,6164099,,,B,66100,3000,10620120,10977413,
600000.SH,600000,20240102,145519460,6164162,,,B,66100,100,10620120,10977526,
600000.SH,600000,20240102,145520630,6164734,,,B,66100,300,10620120,10978607,
600000.SH,600000,20240102,145520630,6164735,,,B,66100,500,10621999,10978607,
600000.SH,600000,20240102,145520780,6164839,,,B,66100,100,10621999,10978750,
600000.SH,600000,20240102,145521000,6165011,,,B,66100,700,10622001,10978922,
600000.SH,600000,20240102,145521000,6165012,,,B,66100,300,10622001,10978923,
600000.SH,600000,20240102,145521000,6165013,,,B,66100,900,10622076,10978923,
600000.SH,600000,20240102,145523420,6166412,,,B,66100,1500,10622076,10980870,
600000.SH,600000,20240102,145523770,6166646,,,B,66100,600,10622076,10981183,
600000.SH,600000,20240102,145524730,6167043,,,B,66100,600,10622076,10981862,
600000.SH,600000,20240102,145525030,6167208,,,S,66000,100,10982103,10552754,
600000.SH,600000,20240102,145525700,6167606,,,B,66100,600,10622076,10982672,
600000.SH,600000,20240102,145525700,6167607,,,B,66100,100,10622771,10982672,
600000.SH,600000,20240102,145526470,6167980,,,B,66100,100,10623623,10983243,
600000.SH,600000,20240102,145528030,6168876,,,S,66000,1389,10984409,10552754,
600000.SH,600000,20240102,145528030,6168877,,,S,66000,311,10984409,10565187,
600000.SH,600000,20240102,145530500,6170500,,,B,66100,500,10623623,10986521,
600000.SH,600000,20240102,145530500,6170501,,,B,66100,300,10623745,10986521,
600000.SH,600000,20240102,145530790,6170692,,,B,66100,100,10623745,10986807,
600000.SH,600000,20240102,145531090,6170903,,,B,66100,400,10623745,10987028,
600000.SH,600000,20240102,145531380,6171094,,,B,66100,2000,10623745,10987295,
600000.SH,600000,20240102,145531700,6171232,,,B,66100,100,10623745,10987521,
600000.SH,600000,20240102,145532390,6171640,,,B,66100,200,10623745,10988105,
600000.SH,600000,20240102,145532680,6171800,,,B,66100,100,10623745,10988347,
600000.SH,600000,20240102,145534640,6172918,,,B,66100,1000,10623745,10989931,
600000.SH,600000,20240102,145535490,6173326,,,B,66100,200,10623745,10990560,
600000.SH,600000,20240102,145535730,6173440,,,B,66100,200,10623745,10990754,
600000.SH,600000,20240102,145536540,6173880,,,S,66000,1700,10991397,10565187,
600000.SH,600000,20240102,145537080,6174345,,,B,66100,100,10623745,10991792,
600000.SH,600000,20240102,145537300,6174455,,,B,66100,200,10623745,10991970,
600000.SH,600000,20240102,145537350,6174477,,,B,66100,1300,10623745,10992014,
600000.SH,600000,20240102,145537470,6174543,,,B,66100,200,10623745,10992097,
600000.SH,600000,20240102,145538270,6174979,,,S,66000,900,10992809,10565187,
600000.SH,600000,20240102,145538700,6175202,,,S,66000,1000,10993135,10565187,
600000.SH,600000,20240102,145539660,6175783,,,S,66000,3889,10993863,10565187,
600000.SH,600000,20240102,145539660,6175784,,,S,66000,800,10993863,10566720,
600000.SH,600000,20240102,145539660,6175785,,,S,66000,711,10993863,10580020,
600000.SH,600000,20240102,145539800,6175840,,,B,66100,200,10623745,10993946,
600000.SH,600000,20240102,145543320,6177766,,,B,66100,400,10623745,10996706,
600000.SH,600000,20240102,145543320,6177767,,,B,66100,1600,10627244,10996706,
600000.SH,600000,20240102,145547640,6180189,,,B,66100,200,10627244,11000229,
600000.SH,600000,20240102,145547860,6180426,,,S,66000,2400,11000473,10580020,
600000.SH,600000,20240102,145548880,6181176,,,S,66000,100,11001465,10580020,
600000.SH,600000,20240102,145549650,6181621,,,B,66100,4800,10627244,11002170,
600000.SH,600000,20240102,145550260,6181960,,,S,66000,2400,11002696,10580020,
600000.SH,600000,20240102,145554860,6185072,,,B,66100,100,10627244,11006957,
600000.SH,600000,20240102,145554860,6185073,,,B,66100,200,10627244,11006959,
600000.SH,600000,20240102,145554860,6185074,,,B,66100,100,10627244,11006965,
600000.SH,600000,20240102,145554860,6185075,,,B,66100,400,10629741,11006965,
600000.SH,600000,20240102,145555080,6185214,,,B,66100,600,10629741,11007149,
600000.SH,600000,20240102,145555080,6185228,,,B,66100,6100,10629741,11007185,
600000.SH,600000,20240102,145555080,6185229,,,B,66100,200,10631805,11007185,
600000.SH,600000,20240102,145555080,6185230,,,B,66100,1600,10631838,11007185,
600000.SH,600000,20240102,145555870,6185691,,,B,66100,1200,10632260,11007862,
600000.SH,600000,20240102,145556050,6185801,,,B,66100,2800,10632260,11007969,
600000.SH,600000,20240102,145557290,6186447,,,B,66100,6000,10632260,11008868,
600000.SH,600000,20240102,145557290,6186448,,,B,66100,3000,10635390,11008868,
600000.SH,600000,20240102,145557460,6186562,,,S,66000,100,11008987,10580020,
600000.SH,600000,20240102,145557560,6186638,,,B,66100,200,10635390,11009061,
600000.SH,600000,20240102,145557560,6186642,,,B,66100,200,10635390,11009066,
600000.SH,600000,20240102,145600100,6188254,,,B,66100,3600,10635390,11011235,
600000.SH,600000,20240102,145600100,6188255,,,B,66100,600,10637257,11011235,
600000.SH,600000,20240102,145600130,6188268,,,B,66100,1400,10637257,11011256,
600000.SH,600000,20240102,145600210,6188458,,,B,66100,200,10637257,11011484,
600000.SH,600000,20240102,145600210,6188459,,,B,66100,100,10637921,11011484,
600000.SH,600000,20240102,145600210,6188460,,,B,66100,100,10637988,11011484,
600000.SH,600000,20240102,145600210,6188461,,,B,66100,100,10638893,11011484,
600000.SH,600000,20240102,145600210,6188487,,,B,66100,500,10638893,11011519,
600000.SH,600000,20240102,145600210,6188533,,,S,66000,500,11011581,10580020,
600000.SH,600000,20240102,145600250,6188754,,,B,66100,100,10641170,11011835,
600000.SH,600000,20240102,145600250,6188762,,,B,66100,100,10641170,11011847,
600000.SH,600000,20240102,145600320,6188925,,,B,66100,100,10641170,11012043,
600000.SH,600000,20240102,145600320,6188926,,,B,66100,100,10641787,11012043,
600000.SH,600000,20240102,145600840,6189648,,,S,66000,300,11013009,10580020,
600000.SH,600000,20240102,145603250,6191854,,,S,66000,2200,11015861,10580020,
600000.SH,600000,20240102,145603430,6192157,,,S,66000,1289,11016147,10580020,
600000.SH,600000,20240102,145603430,6192158,,,S,66000,811,11016147,10585082,
600000.SH,600000,20240102,145604470,6193204,,,B,66100,700,10641787,11017521,
600000.SH,600000,20240102,145604470,6193205,,,B,66100,400,10642612,11017521,
600000.SH,600000,20240102,145604470,6193206,,,B,66100,1100,10645038,11017521,
600000.SH,600000,20240102,145604550,6193315,,,S,66000,100,11017607,10585082,
600000.SH,600000,20240102,145605470,6194052,,,B,66100,1000,10645038,11018507,
600000.SH,600000,20240102,145605470,6194053,,,B,66100,2400,10651951,11018507,
600000.SH,600000,20240102,145605470,6194054,,,B,66100,100,10653167,11018507,
600000.SH,600000,20240102,145605470,6194055,,,B,66100,100,10653169,11018507,
600000.SH,600000,20240102,145605470,6194056,,,B,66100,100,10653190,11018507,
600000.SH,600000,20240102,145605470,6194057,,,B,66100,800,10653197,11018507,
600000.SH,600000,20240102,145605470,6194058,,,B,66100,2400,10653679,11018507,
600000.SH,600000,20240102,145605470,6194059,,,B,66100,1500,10655897,11018507,
600000.SH,600000,20240102,145605470,6194060,,,B,66100,600,10655961,11018507,
600000.SH,600000,20240102,145605960,6194531,,,S,66000,489,11018957,10585082,
600000.SH,600000,20240102,145605960,6194532,,,S,66000,200,11018957,10588922,
600000.SH,600000,20240102,145605960,6194533,,,S,66000,200,11018957,10589974,
600000.SH,600000,20240102,145605960,6194534,,,S,66000,400,11018957,10592083,
600000.SH,600000,20240102,145605960,6194535,,,S,66000,300,11018957,10595260,
600000.SH,600000,20240102,145605960,6194536,,,S,66000,511,11018957,10602940,
600000.SH,600000,20240102,145608330,6196263,,,S,66000,489,11021156,10602940,
600000.SH,600000,20240102,145608330,6196264,,,S,66000,1900,11021156,10614367,
600000.SH,600000,20240102,145608330,6196265,,,S,66000,1000,11021156,10616980,
600000.SH,600000,20240102,145608330,6196266,,,S,66000,100,11021156,10621529,
600000.SH,600000,20240102,145608330,6196267,,,S,66000,200,11021156,10642370,
600000.SH,600000,20240102,145608330,6196268,,,S,66000,200,11021156,10643256,
600000.SH,600000,20240102,145608330,6196269,,,S,66000,500,11021156,10644565,
600000.SH,600000,20240102,145608330,6196270,,,S,66000,200,11021156,10647842,
600000.SH,600000,20240102,145608330,6196271,,,S,66000,2411,11021156,10658542,
600000.SH,600000,20240102,145609250,6196890,,,B,66100,200,10655961,11021875,
600000.SH,600000,20240102,145609250,6196891,,,B,66100,400,10655993,11021875,
600000.SH,600000,20240102,145609560,6197124,,,B,66100,100,10655993,11022136,
600000.SH,600000,20240102,145609710,6197203,,,S,66000,2200,11022237,10658542,
600000.SH,600000,20240102,145615840,6201565,,,B,66100,100,10655993,11027170,
600000.SH,600000,20240102,145616150,6201772,,,S,66000,2300,11027363,10658542,
600000.SH,600000,20240102,145616240,6201865,,,S,66000,2100,11027437,10658542,
600000.SH,600000,20240102,145618300,6203064,,,S,66000,989,11029101,10658542,
600000.SH,600000,20240102,145618300,6203065,,,S,66000,400,11029101,10663358,
600000.SH,600000,20240102,145618300,6203066,,,S,66000,811,11029101,10664291,
600000.SH,600000,20240102,145618560,6203255,,,B,66100,100,10655993,11029346,
600000.SH,600000,20240102,145619460,6203773,,,S,66000,1700,11030065,10664291,
600000.SH,600000,20240102,145619580,6203830,,,S,66000,800,11030141,10664291,
600000.SH,600000,20240102,145620960,6204724,,,B,66100,1100,10655993,11031255,
600000.SH,600000,20240102,145620960,6204725,,,B,66100,2400,10657853,11031255,
600000.SH,600000,20240102,145620960,6204726,,,B,66100,3700,10659144,11031255,
600000.SH,600000,20240102,145621310,6204928,,,S,66000,100,11031560,10664291,
600000.SH,600000,20240102,145621560,6205042,,,S,66000,89,11031724,10664291,
600000.SH,600000,20240102,145621560,6205043,,,S,66000,11,11031724,10666559,
600000.SH,600000,20240102,145622540,6205566,,,S,66000,200,11032400,10666559,
600000.SH,600000,20240102,145627590,6208440,,,B,66100,500,10659144,11036550,
600000.SH,600000,20240102,145627730,6208500,,,B,66100,1500,10659144,11036634,
600000.SH,600000,20240102,145630470,6209969,,,B,66100,200,10659144,11038421,
600000.SH,600000,20240102,145630470,6209974,,,B,66100,100,10659144,11038426,
600000.SH,600000,20240102,145632200,6211094,,,S,66000,989,11039812,10666559,
600000.SH,600000,20240102,145632200,6211095,,,S,66000,1711,11039812,10666822,
600000.SH,600000,20240102,145632550,6211298,,,S,66000,1389,11040049,10666822,
600000.SH,600000,20240102,145632550,6211299,,,S,66000,11,11040049,10670012,
600000.SH,600000,20240102,145634200,6212200,,,S,66000,89,11041220,10670012,
600000.SH,600000,20240102,145634200,6212201,,,S,66000,800,11041220,10672977,
600000.SH,600000,20240102,145634200,6212202,,,S,66000,300,11041220,10686908,
600000.SH,600000,20240102,145634200,6212203,,,S,66000,300,11041220,10687257,
600000.SH,600000,20240102,145634200,6212204,,,S,66000,200,11041220,10697031,
600000.SH,600000,20240102,145634200,6212205,,,S,66000,300,11041220,10697874,
600000.SH,600000,20240102,145634200,6212206,,,S,66000,411,11041220,10708641,
600000.SH,600000,20240102,145635430,6212841,,,S,66000,7000,11042005,10708641,
600000.SH,600000,20240102,145635890,6213093,,,B,66100,1100,10659144,11042363,
600000.SH,600000,20240102,145635890,6213094,,,B,66100,200,10678445,11042363,
600000.SH,600000,20240102,145635890,6213095,,,B,66100,300,10684234,11042363,
600000.SH,600000,20240102,145636490,6213538,,,B,66100,600,10684234,11042972,
600000.SH,600000,20240102,145636860,6213835,,,S,66000,1589,11043331,10708641,
600000.SH,600000,20240102,145636860,6213836,,,S,66000,511,11043331,10713479,
600000.SH,600000,20240102,145636880,6213858,,,S,66000,189,11043365,10713479,
600000.SH,600000,20240102,145636880,6213859,,,S,66000,2011,11043365,10715052,
600000.SH,600000,20240102,145640230,6215688,,,B,66100,4300,10684234,11045697,
600000.SH,600000,20240102,145642650,6216824,,,S,66000,2400,11047347,10715052,
600000.SH,600000,20240102,145642650,6216836,,,S,66000,2400,11047359,10715052,
600000.SH,600000,20240102,145643420,6217235,,,S,66000,2100,11047797,10715052,
600000.SH,600000,20240102,145644700,6217910,,,B,66100,100,10684234,11048744,
600000.SH,600000,20240102,145644950,6218029,,,S,66000,500,11048867,10715052,
600000.SH,600000,20240102,145648300,6219798,,,S,66000,2400,11051259,10715052,
600000.SH,600000,20240102,145650210,6220742,,,S,66000,2200,11052456,10715052,
600000.SH,600000,20240102,145650900,6221019,,,S,66000,2100,11052880,10715052,
600000.SH,600000,20240102,145652700,6222163,,,S,66000,2400,11053948,10715052,
600000.SH,600000,20240102,145654900,6223207,,,S,66000,2200,11055009,10715052,
600000.SH,600000,20240102,145655570,6223460,,,S,66000,2400,11055291,10715052,
600000.SH,600000,20240102,145656300,6223791,,,S,66000,2400,11055623,10715052,
600000.SH,600000,20240102,145656320,6223801,,,S,66000,2400,11055636,10715052,
600000.SH,600000,20240102,145657010,6224072,,,S,66000,2100,11055961,10715052,
600000.SH,600000,20240102,150000820,6251389,,,B,66000,2400,11058573,11059265,
600000.SH,600000,20240102,150000820,6251390,,,B,66000,2200,11058589,11059265,
600000.SH,600000,20240102,150000820,6251391,,,S,66000,2200,11061376,11059265,
600000.SH,600000,20240102,150000820,6251392,,,S,66000,1500,11061384,11059265,
600000.SH,600000,20240102,150000820,6251393,,,S,66000,700,11061384,11060373,
600000.SH,600000,20240102,150000820,6251394,,,S,66000,2200,11061396,11060373,
600000.SH,600000,20240102,150000820,6251395,,,S,66000,1700,11062866,11060373,
600000.SH,600000,20240102,150000820,6251396,,,B,66000,400,11062866,11065834,
600000.SH,600000,20240102,150000820,6251397,,,B,66000,2100,11064314,11065834,
