市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SZ,300446,2017-12-29 09:25:03,21.5800,1,2158.0000,1,S,21.4900,21.4100,21.3200,21.3100,21.2700,21.6000,21.6800,21.6900,21.7800,21.7900,9,1,11,12,1,9,5,13,1,5
SZ,300446,2017-12-29 09:31:12,21.5000,1,21500.0000,10,S,21.5000,21.4900,21.4500,21.4400,21.4100,21.5700,21.5800,21.5900,21.6100,21.6200,1,9,10,31,31,3,19,28,8,14
SZ,300446,2017-12-29 09:31:21,21.4400,5,49373.0000,23,S,21.4400,21.4100,21.3600,21.3500,21.3300,21.5000,21.5700,21.5800,21.5900,21.6100,28,31,1,83,80,10,3,9,28,8
SZ,300446,2017-12-29 09:31:36,21.5000,1,21500.0000,10,B,21.5000,21.4400,21.4100,21.3600,21.3500,21.5700,21.5800,21.5900,21.6100,21.6200,20,28,1,1,83,3,24,28,8,14
SZ,300446,2017-12-29 09:31:51,21.5000,1,12900.0000,6,S,21.5000,21.4500,21.4400,21.4100,21.3600,21.5700,21.5800,21.5900,21.6100,21.6300,14,30,34,1,6,3,24,28,8,8
SZ,300446,2017-12-29 09:32:15,21.5000,1,17200.0000,8,S,21.5000,21.4500,21.4400,21.4100,21.3600,21.5700,21.5800,21.5900,21.6100,21.6300,6,30,34,1,14,13,18,28,8,8
SZ,300446,2017-12-29 09:32:48,21.5200,1,15064.0000,7,S,21.5200,21.5000,21.4500,21.4400,21.4100,21.5600,21.5700,21.5800,21.5900,21.6100,33,6,30,34,1,14,13,21,8,8
SZ,300446,2017-12-29 09:32:51,21.5200,1,8608.0000,4,S,21.5200,21.5000,21.4600,21.4500,21.4400,21.5600,21.5700,21.5800,21.5900,21.6100,29,6,3,30,34,14,13,18,8,8
SZ,300446,2017-12-29 09:33:00,21.5600,1,2156.0000,1,B,21.5200,21.5000,21.4600,21.4500,21.4400,21.5600,21.5700,21.5800,21.5900,21.6100,29,11,3,30,34,13,13,18,8,8
SZ,300446,2017-12-29 09:33:36,21.5500,1,25860.0000,12,B,21.5200,21.5000,21.4600,21.4500,21.4400,21.5500,21.5600,21.5700,21.5800,21.5900,44,11,51,30,34,8,13,13,3,8
SZ,300446,2017-12-29 09:33:45,21.5500,1,10775.0000,5,B,21.5200,21.5000,21.4600,21.4500,21.4400,21.5500,21.5600,21.5700,21.5800,21.5900,44,5,51,30,34,3,13,13,3,8
SZ,300446,2017-12-29 09:33:48,21.5200,1,19368.0000,9,S,21.5200,21.5000,21.4600,21.4500,21.4400,21.5500,21.5600,21.5700,21.5800,21.5900,35,5,51,30,34,3,13,13,3,8
SZ,300446,2017-12-29 09:33:51,21.5500,1,6465.0000,3,B,21.5500,21.5200,21.5000,21.4600,21.4500,21.5600,21.5700,21.5800,21.5900,21.6600,3,35,5,51,30,13,13,3,8,2
SZ,300446,2017-12-29 09:34:06,21.5500,2,8621.0000,4,S,21.5200,21.5000,21.4600,21.4500,21.4400,21.5500,21.5600,21.5700,21.5800,21.5900,30,5,51,30,28,2,12,13,3,8
SZ,300446,2017-12-29 09:34:33,21.5500,1,4310.0000,2,B,21.5500,21.5300,21.5200,21.5000,21.4600,21.5600,21.5700,21.5800,21.5900,21.6600,3,17,30,25,51,12,13,3,8,2
SZ,300446,2017-12-29 09:34:45,21.5500,1,6465.0000,3,S,21.5300,21.5200,21.5000,21.4600,21.4500,21.5500,21.5600,21.5700,21.5800,21.5900,17,30,25,51,30,7,12,13,3,8
SZ,300446,2017-12-29 09:34:48,21.5300,2,27993.0000,13,S,21.5300,21.5200,21.5000,21.4600,21.4500,21.5500,21.5600,21.5700,21.5800,21.5900,6,30,25,51,30,5,12,13,3,8
SZ,300446,2017-12-29 09:34:51,21.5600,2,34491.0000,16,B,21.5300,21.5200,21.5000,21.4600,21.4500,21.5600,21.5700,21.5800,21.5900,21.6600,6,30,25,51,30,1,13,3,8,2
SZ,300446,2017-12-29 09:35:36,21.5500,1,10775.0000,5,B,21.5300,21.5200,21.5000,21.4600,21.4500,21.5500,21.5600,21.5700,21.5800,21.5900,6,30,25,56,30,9,11,13,3,8
SZ,300446,2017-12-29 09:35:51,21.5300,1,8612.0000,4,S,21.5300,21.5200,21.5000,21.4600,21.4500,21.5600,21.5700,21.5800,21.5900,21.6500,2,30,25,56,30,11,13,3,8,5
SZ,300446,2017-12-29 09:36:03,21.5200,2,27978.0000,13,S,21.5200,21.5000,21.4600,21.4500,21.4100,21.5600,21.5700,21.5800,21.5900,21.6500,19,25,51,30,1,11,13,3,8,5
SZ,300446,2017-12-29 09:36:51,21.5200,2,10760.0000,5,S,21.5200,21.5000,21.4600,21.4500,21.4100,21.5500,21.5600,21.5700,21.5800,21.5900,17,30,51,30,1,6,1,3,3,8
SZ,300446,2017-12-29 09:37:21,21.5500,3,17240.0000,8,B,21.5500,21.5200,21.5000,21.4600,21.4500,21.5600,21.5700,21.5800,21.5900,21.6400,14,17,30,51,30,1,3,3,8,22
SZ,300446,2017-12-29 09:37:24,21.5500,1,2155.0000,1,S,21.5500,21.5200,21.5000,21.4600,21.4500,21.5600,21.5700,21.5800,21.5900,21.6400,13,17,30,51,30,1,3,3,8,22
SZ,300446,2017-12-29 09:37:51,21.5200,2,12912.0000,6,S,21.5200,21.5000,21.4600,21.4500,21.4100,21.5600,21.5700,21.5800,21.5900,21.6400,8,30,61,30,1,1,3,4,8,22
SZ,300446,2017-12-29 09:37:57,21.5600,1,2156.0000,1,B,21.5600,21.5200,21.5000,21.4600,21.4500,21.5700,21.5800,21.5900,21.6400,21.6500,2,18,30,61,30,3,4,8,22,5
SZ,300446,2017-12-29 09:38:42,21.5600,1,4312.0000,2,S,21.5200,21.5000,21.4600,21.4500,21.4100,21.5600,21.5700,21.5800,21.5900,21.6400,18,30,61,30,1,4,3,4,8,2
SZ,300446,2017-12-29 09:38:51,21.5200,2,19368.0000,9,S,21.5200,21.5000,21.4600,21.4500,21.4100,21.5600,21.5700,21.5800,21.5900,21.6400,9,30,61,30,1,4,3,4,8,2
SZ,300446,2017-12-29 09:39:03,21.5200,1,10760.0000,5,S,21.5200,21.5000,21.4600,21.4500,21.4100,21.5600,21.5700,21.5800,21.5900,21.6400,4,30,61,30,1,4,3,4,8,2
SZ,300446,2017-12-29 09:39:42,21.5600,1,8624.0000,4,B,21.5600,21.5400,21.5300,21.5200,21.5000,21.5700,21.5800,21.5900,21.6400,21.6500,12,5,28,10,30,3,3,8,2,5
SZ,300446,2017-12-29 09:39:51,21.5400,1,10770.0000,5,S,21.5300,21.5200,21.5000,21.4600,21.4500,21.5400,21.5700,21.5800,21.5900,21.6400,28,10,30,61,30,12,3,4,8,2
SZ,300446,2017-12-29 09:40:03,21.5400,2,21540.0000,10,B,21.5300,21.5200,21.5000,21.4600,21.4500,21.5400,21.5700,21.5800,21.5900,21.6400,28,10,30,61,30,2,3,4,8,2
SZ,300446,2017-12-29 09:40:24,21.5400,1,4308.0000,2,B,21.5300,21.5200,21.5000,21.4600,21.4500,21.5700,21.5800,21.5900,21.6500,21.6800,32,10,30,61,30,3,4,8,5,23
SZ,300446,2017-12-29 09:40:30,21.5700,1,2157.0000,1,B,21.5400,21.5300,21.5200,21.5000,21.4600,21.5700,21.5800,21.5900,21.6500,21.6800,4,32,10,30,61,2,4,8,5,23
SZ,300446,2017-12-29 09:40:39,21.5400,1,8616.0000,4,S,21.5300,21.5200,21.5000,21.4600,21.4500,21.5400,21.5700,21.5800,21.5900,21.6500,32,10,30,61,30,2,3,4,8,5
SZ,300446,2017-12-29 09:40:51,21.5300,1,32295.0000,15,S,21.5300,21.5200,21.5000,21.4600,21.4500,21.5400,21.5700,21.5800,21.5900,21.6500,17,10,30,61,30,2,3,4,8,5
SZ,300446,2017-12-29 09:41:00,21.5400,1,4308.0000,2,B,21.5300,21.5200,21.5000,21.4600,21.4500,21.5700,21.5800,21.5900,21.6500,21.6700,17,10,30,61,30,3,4,8,5,2
SZ,300446,2017-12-29 09:41:39,21.5700,5,60395.0000,28,B,21.5700,21.5400,21.5300,21.5200,21.5000,21.5800,21.6500,21.6700,21.6800,21.6900,31,3,17,10,30,3,5,2,23,3
SZ,300446,2017-12-29 09:41:48,21.5700,1,36669.0000,17,S,21.5700,21.5400,21.5300,21.5200,21.5000,21.5800,21.6200,21.6500,21.6700,21.6800,34,3,17,10,30,3,8,5,2,23
SZ,300446,2017-12-29 09:42:30,21.5800,2,6474.0000,3,B,21.5800,21.5700,21.5400,21.5300,21.5200,21.6200,21.6500,21.6600,21.6700,21.6800,19,32,3,17,10,8,5,6,2,18
SZ,300446,2017-12-29 09:42:48,21.6200,2,21620.0000,10,B,21.5800,21.5700,21.5400,21.5300,21.5200,21.6100,21.6500,21.6600,21.6700,21.6800,19,32,3,17,10,18,5,6,2,24
SZ,300446,2017-12-29 09:42:51,21.5800,1,12948.0000,6,S,21.5800,21.5700,21.5400,21.5300,21.5200,21.6100,21.6500,21.6600,21.6700,21.6800,13,32,3,17,10,18,5,6,2,24
SZ,300446,2017-12-29 09:43:51,21.5800,2,32374.0000,15,S,21.5700,21.5500,21.5400,21.5300,21.5200,21.5800,21.6100,21.6500,21.6600,21.6700,18,8,8,22,15,2,18,28,6,13
SZ,300446,2017-12-29 09:44:18,21.5800,1,2158.0000,1,B,21.5700,21.5500,21.5400,21.5300,21.5200,21.5800,21.6100,21.6500,21.6600,21.6700,18,13,8,22,15,1,18,5,6,13
SZ,300446,2017-12-29 09:44:21,21.5500,2,49601.0000,23,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.5800,21.6100,21.6500,21.6600,21.6700,8,8,22,15,31,1,18,5,6,13
SZ,300446,2017-12-29 09:44:27,21.5800,1,2158.0000,1,B,21.5800,21.5500,21.5400,21.5300,21.5200,21.6100,21.6500,21.6600,21.6700,21.6800,86,8,8,22,15,18,5,6,13,24
SZ,300446,2017-12-29 09:44:36,21.5800,1,135954.0000,63,S,21.5800,21.5500,21.5400,21.5300,21.5200,21.6100,21.6500,21.6600,21.6700,21.6800,28,8,7,22,15,18,5,6,13,24
SZ,300446,2017-12-29 09:44:39,21.5800,1,17264.0000,8,S,21.5800,21.5500,21.5400,21.5300,21.5200,21.6000,21.6100,21.6500,21.6600,21.6700,20,8,7,22,15,20,18,5,6,13
SZ,300446,2017-12-29 09:44:48,21.5800,2,43160.0000,20,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.5800,21.6000,21.6100,21.6500,21.6600,18,7,22,15,31,22,20,18,5,6
SZ,300446,2017-12-29 09:44:51,21.5500,3,34480.0000,16,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.5800,21.6000,21.6100,21.6500,21.6600,2,7,22,15,31,22,20,18,5,6
SZ,300446,2017-12-29 09:45:36,21.5500,3,17240.0000,8,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.6100,21.6500,21.6600,21.6700,21.6800,179,10,25,15,31,18,5,6,13,24
SZ,300446,2017-12-29 09:45:39,21.6100,1,6483.0000,3,B,21.5500,21.5400,21.5300,21.5200,21.5100,21.6000,21.6100,21.6500,21.6600,21.6700,179,10,25,15,31,14,15,5,6,13
SZ,300446,2017-12-29 09:45:51,21.6000,2,53920.0000,25,B,21.5500,21.5400,21.5300,21.5200,21.5100,21.6000,21.6100,21.6500,21.6600,21.6700,163,10,25,15,31,5,15,5,6,13
SZ,300446,2017-12-29 09:46:03,21.6000,1,10800.0000,5,B,21.5500,21.5400,21.5300,21.5200,21.5100,21.6100,21.6500,21.6600,21.6700,21.6800,163,5,12,15,31,15,5,6,13,24
SZ,300446,2017-12-29 09:46:30,21.6100,1,4322.0000,2,B,21.5600,21.5500,21.5400,21.5300,21.5200,21.6100,21.6500,21.6600,21.6700,21.6800,25,166,8,12,15,13,5,6,13,24
SZ,300446,2017-12-29 09:46:33,21.6100,1,28093.0000,13,B,21.6100,21.5600,21.5500,21.5400,21.5300,21.6500,21.6600,21.6700,21.6800,21.6900,87,25,166,8,12,5,6,13,24,3
SZ,300446,2017-12-29 09:46:51,21.6100,1,2161.0000,1,S,21.6200,21.6100,21.5600,21.5500,21.5400,21.6500,21.6600,21.6700,21.6800,21.6900,80,166,12,166,8,5,6,13,24,3
SZ,300446,2017-12-29 09:47:03,21.6500,2,17320.0000,8,B,21.6500,21.6200,21.6100,21.5600,21.5500,21.6600,21.6700,21.6800,21.6900,21.7000,5,80,166,12,166,6,13,24,8,2
SZ,300446,2017-12-29 09:47:15,21.6800,5,56349.0000,26,B,21.6800,21.6500,21.6100,21.5600,21.5500,21.6900,21.7000,21.7100,21.7200,21.7500,46,5,166,12,166,8,2,27,45,4
SZ,300446,2017-12-29 09:47:24,21.6800,2,73714.0000,34,S,21.6800,21.6500,21.6100,21.5600,21.5500,21.6900,21.7000,21.7100,21.7200,21.7500,14,18,166,17,167,6,2,27,45,4
SZ,300446,2017-12-29 09:47:30,21.6800,1,17344.0000,8,S,21.6800,21.6500,21.6100,21.5600,21.5500,21.6900,21.7000,21.7100,21.7200,21.7500,6,18,166,17,167,6,2,27,45,4
SZ,300446,2017-12-29 09:47:33,21.6800,1,8672.0000,4,S,21.6800,21.6500,21.6100,21.5600,21.5500,21.6900,21.7000,21.7100,21.7200,21.7500,2,18,166,17,167,6,2,27,45,4
SZ,300446,2017-12-29 09:47:45,21.6800,2,15176.0000,7,S,21.6500,21.6100,21.5600,21.5500,21.5400,21.6800,21.6900,21.7000,21.7100,21.7200,18,166,17,167,8,6,6,5,27,45
SZ,300446,2017-12-29 09:47:48,21.6500,1,2165.0000,1,S,21.6500,21.6100,21.5600,21.5500,21.5400,21.6800,21.6900,21.7000,21.7100,21.7200,17,166,17,167,8,6,6,5,27,45
SZ,300446,2017-12-29 09:47:54,21.6800,1,6504.0000,3,B,21.6500,21.6100,21.5600,21.5500,21.5400,21.6800,21.6900,21.7000,21.7100,21.7200,4,166,17,167,8,3,6,5,27,45
SZ,300446,2017-12-29 09:47:57,21.6500,1,2165.0000,1,S,21.6500,21.6100,21.5600,21.5500,21.5400,21.6800,21.6900,21.7000,21.7100,21.7200,9,166,17,167,8,3,6,5,27,45
SZ,300446,2017-12-29 09:48:30,21.6700,1,10835.0000,5,B,21.6600,21.6500,21.6100,21.5600,21.5500,21.6700,21.6800,21.6900,21.7000,21.7100,50,3,166,17,167,3,22,6,7,27
SZ,300446,2017-12-29 09:48:39,21.6700,1,6501.0000,3,B,21.6700,21.6600,21.6500,21.6100,21.5600,21.6800,21.6900,21.7000,21.7100,21.7200,2,50,3,166,17,22,6,7,27,45
SZ,300446,2017-12-29 09:48:48,21.6700,1,4334.0000,2,S,21.6600,21.6500,21.6100,21.5600,21.5500,21.6700,21.6800,21.6900,21.7000,21.7100,52,3,166,17,167,1,22,6,7,27
SZ,300446,2017-12-29 09:48:51,21.6800,5,52009.0000,24,B,21.6600,21.6500,21.6100,21.5600,21.5500,21.6800,21.6900,21.7000,21.7100,21.7200,41,3,166,17,167,10,6,4,27,45
SZ,300446,2017-12-29 09:49:30,21.6600,1,56316.0000,26,S,21.6600,21.6500,21.6100,21.5700,21.5600,21.6800,21.6900,21.7000,21.7100,21.7200,15,23,166,1,5,10,6,20,27,45
SZ,300446,2017-12-29 09:49:48,21.6600,1,8664.0000,4,S,21.6600,21.6500,21.6200,21.6100,21.5700,21.6700,21.6800,21.6900,21.7000,21.7100,31,23,8,166,1,14,10,6,18,27
SZ,300446,2017-12-29 09:49:51,21.6600,3,32490.0000,15,S,21.6600,21.6500,21.6200,21.6100,21.5700,21.6700,21.6800,21.6900,21.7000,21.7100,16,23,8,166,1,14,10,6,18,27
SZ,300446,2017-12-29 09:50:00,21.6600,1,19494.0000,9,S,21.6600,21.6500,21.6200,21.6100,21.5700,21.6700,21.6800,21.6900,21.7000,21.7100,7,23,8,166,1,14,15,6,18,27
SZ,300446,2017-12-29 09:50:15,21.6600,2,15162.0000,7,S,21.6500,21.6200,21.6100,21.5700,21.5600,21.6700,21.6800,21.6900,21.7000,21.7100,23,10,166,1,5,53,15,13,18,27
SZ,300446,2017-12-29 09:51:09,21.6600,1,4332.0000,2,B,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,23,10,166,2,5,20,83,15,13,18
SZ,300446,2017-12-29 09:51:27,21.6600,1,8664.0000,4,B,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,23,10,166,2,5,18,83,15,13,18
SZ,300446,2017-12-29 09:51:36,21.6600,1,6498.0000,3,B,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,23,10,166,2,5,15,83,15,13,18
SZ,300446,2017-12-29 09:51:54,21.6500,2,10825.0000,5,S,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,18,10,166,2,5,15,53,15,13,18
SZ,300446,2017-12-29 09:52:03,21.6600,1,6498.0000,3,B,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,18,10,166,2,31,12,53,15,13,18
SZ,300446,2017-12-29 09:52:09,21.6600,2,10830.0000,5,B,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,18,10,166,2,31,7,53,15,13,18
SZ,300446,2017-12-29 09:52:21,21.6500,1,2165.0000,1,S,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,17,10,166,2,31,12,53,15,13,18
SZ,300446,2017-12-29 09:52:24,21.6600,3,17328.0000,8,B,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,17,10,166,2,31,4,53,15,13,18
SZ,300446,2017-12-29 09:52:39,21.6500,1,25980.0000,12,S,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,35,10,166,2,31,14,53,15,13,28
SZ,300446,2017-12-29 09:52:51,21.6500,1,10825.0000,5,S,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,30,10,166,2,31,14,53,15,13,28
SZ,300446,2017-12-29 09:53:09,21.6600,2,21660.0000,10,B,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,30,10,166,2,31,4,53,15,13,28
SZ,300446,2017-12-29 09:53:18,21.6600,1,2166.0000,1,B,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,30,10,166,2,31,3,53,15,13,28
SZ,300446,2017-12-29 09:53:24,21.6500,2,32475.0000,15,S,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,15,10,166,2,31,3,53,15,13,28
SZ,300446,2017-12-29 09:53:48,21.6600,1,2166.0000,1,B,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,15,10,166,2,31,91,53,15,13,28
SZ,300446,2017-12-29 09:53:51,21.6500,1,15155.0000,7,S,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,8,10,166,2,31,91,39,15,13,28
SZ,300446,2017-12-29 09:54:18,21.6600,2,8664.0000,4,B,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,8,10,166,2,31,127,39,15,13,28
SZ,300446,2017-12-29 09:54:21,21.6500,1,6495.0000,3,S,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,5,10,166,2,31,127,39,15,13,28
SZ,300446,2017-12-29 09:54:30,21.6500,1,4330.0000,2,S,21.6500,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,3,18,166,2,31,127,39,15,13,18
SZ,300446,2017-12-29 09:54:33,21.6500,1,6495.0000,3,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6500,21.6600,21.6700,21.6800,21.6900,18,166,2,31,193,7,127,39,15,13
SZ,300446,2017-12-29 09:54:51,21.6200,3,25944.0000,12,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6500,21.6600,21.6700,21.6800,21.6900,13,166,2,31,167,17,127,39,15,13
SZ,300446,2017-12-29 09:55:24,21.6100,4,45394.0000,21,S,21.6100,21.5700,21.5600,21.5500,21.5400,21.6400,21.6500,21.6600,21.6700,21.6800,158,2,31,167,8,44,17,127,39,15
SZ,300446,2017-12-29 09:55:30,21.6200,1,2162.0000,1,B,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,79,158,2,31,167,44,17,127,39,15
SZ,300446,2017-12-29 09:55:39,21.6200,2,25947.0000,12,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,70,158,2,31,167,44,7,127,39,15
SZ,300446,2017-12-29 09:55:51,21.6200,1,6486.0000,3,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,67,158,2,31,167,44,14,127,39,15
SZ,300446,2017-12-29 09:55:57,21.6200,1,2162.0000,1,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,66,158,2,31,167,44,14,127,39,15
SZ,300446,2017-12-29 09:56:42,21.6200,1,15134.0000,7,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,59,158,2,31,167,44,14,127,39,15
SZ,300446,2017-12-29 09:56:51,21.6200,1,6486.0000,3,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,56,158,2,31,167,44,14,127,39,15
SZ,300446,2017-12-29 09:57:18,21.6200,1,21620.0000,10,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,46,158,2,31,167,44,14,127,39,15
SZ,300446,2017-12-29 09:57:33,21.6200,1,10810.0000,5,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,41,158,2,31,167,44,14,127,39,15
SZ,300446,2017-12-29 09:57:51,21.6200,1,8648.0000,4,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,37,158,2,31,167,44,14,127,39,15
SZ,300446,2017-12-29 09:58:27,21.6400,1,10820.0000,5,B,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,44,158,2,31,4,39,15,127,39,15
SZ,300446,2017-12-29 09:58:51,21.6300,1,15141.0000,7,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,44,158,2,31,4,39,15,127,39,16
SZ,300446,2017-12-29 09:59:09,21.6400,2,60571.0000,28,B,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,44,158,2,31,4,32,15,127,39,16
SZ,300446,2017-12-29 09:59:51,21.6200,1,23782.0000,11,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,33,158,2,31,4,32,15,127,39,16
SZ,300446,2017-12-29 10:00:03,21.6200,1,43240.0000,20,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,18,158,2,31,4,32,15,127,39,16
SZ,300446,2017-12-29 10:00:42,21.6400,1,2164.0000,1,B,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,19,158,2,5,4,31,15,127,39,16
SZ,300446,2017-12-29 10:01:33,21.6300,1,23793.0000,11,B,21.6300,21.6200,21.6100,21.5700,21.5600,21.6400,21.6500,21.6600,21.6700,21.6800,9,19,158,2,5,31,21,127,44,16
SZ,300446,2017-12-29 10:01:36,21.6400,1,10820.0000,5,B,21.6300,21.6200,21.6100,21.5700,21.5600,21.6400,21.6500,21.6600,21.6700,21.6800,9,19,158,2,5,26,21,127,44,16
SZ,300446,2017-12-29 10:01:51,21.6300,1,8652.0000,4,S,21.6300,21.6200,21.6100,21.5700,21.5600,21.6400,21.6500,21.6600,21.6700,21.6800,5,19,158,2,5,26,21,227,44,16
SZ,300446,2017-12-29 10:02:09,21.6600,9,151547.0000,70,B,21.6300,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,10,19,158,2,5,204,44,16,8,25
SZ,300446,2017-12-29 10:02:51,21.6600,3,147264.0000,68,B,21.6300,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,2,21,158,2,5,144,39,16,8,25
SZ,300446,2017-12-29 10:03:15,21.6600,1,4332.0000,2,B,21.6300,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,2,21,158,2,5,142,39,16,8,25
SZ,300446,2017-12-29 10:03:45,21.6600,2,32490.0000,15,B,21.6300,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,2,20,158,2,5,157,39,21,8,25
SZ,300446,2017-12-29 10:03:51,21.6200,2,17298.0000,8,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6600,21.6700,21.6800,21.6900,21.7000,14,158,2,5,4,157,39,21,8,25
SZ,300446,2017-12-29 10:04:36,21.6200,1,2162.0000,1,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6600,21.6700,21.6800,21.6900,21.7000,13,164,3,5,4,133,39,21,8,57
SZ,300446,2017-12-29 10:04:51,21.6200,2,23782.0000,11,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6600,21.6700,21.6800,21.6900,21.7000,20,164,3,5,4,133,39,21,8,57
SZ,300446,2017-12-29 10:05:51,21.6300,1,25956.0000,12,S,21.6300,21.6200,21.6100,21.5700,21.5600,21.6600,21.6700,21.6800,21.6900,21.7000,8,17,164,3,5,133,39,21,6,57
SZ,300446,2017-12-29 10:06:51,21.6200,3,32438.0000,15,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,10,164,2,5,1,6,7,133,39,21
SZ,300446,2017-12-29 10:07:30,21.6200,1,10810.0000,5,S,21.6200,21.6100,21.5700,21.5600,21.5500,21.6400,21.6500,21.6600,21.6700,21.6800,5,164,2,5,1,6,27,133,39,21
SZ,300446,2017-12-29 10:07:42,21.6100,2,21615.0000,10,S,21.6100,21.5700,21.5600,21.5500,21.5400,21.6400,21.6500,21.6600,21.6700,21.6800,159,2,5,1,8,6,27,133,39,21
SZ,300446,2017-12-29 10:08:00,21.6100,1,2161.0000,1,S,21.6100,21.5700,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,158,2,1,3,7,6,27,133,39,21
SZ,300446,2017-12-29 10:08:15,21.6100,4,289581.0000,134,S,21.6100,21.5700,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,31,2,1,3,7,6,27,133,39,21
SZ,300446,2017-12-29 10:08:36,21.6100,1,32415.0000,15,S,21.6100,21.5700,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,16,2,1,3,7,6,27,133,39,21
SZ,300446,2017-12-29 10:08:51,21.6100,1,21610.0000,10,S,21.6100,21.5700,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,6,2,1,3,7,11,27,133,39,21
