万得代码,交易所代码,自然日,订单时间,买卖方向,成交价格,订单数量,明细个数,订单明细,
603538.SH,603538,20171229,145336000,66,263800,3,3,1800,200,500,
603538.SH,603538,20171229,145348000,65,263900,1,1,300,
603538.SH,603538,20171229,145336000,66,263800,3,3,1800,200,500,
603538.SH,603538,20171229,145351000,65,263800,1,1,3300,
603538.SH,603538,20171229,145351000,66,263600,1,1,400,
603538.SH,603538,20171229,145400000,65,263800,1,1,2900,
603538.SH,603538,20171229,145351000,66,263600,1,1,400,
603538.SH,603538,20171229,145400000,65,263800,1,1,2900,
603538.SH,603538,20171229,145415000,66,263600,2,2,400,500,
603538.SH,603538,20171229,145400000,65,263800,1,1,2900,
603538.SH,603538,20171229,145421000,66,263700,1,1,400,
603538.SH,603538,20171229,145430000,65,263800,1,1,2400,
603538.SH,603538,20171229,145421000,66,263700,1,1,400,
603538.SH,603538,20171229,145433000,65,263800,2,2,2400,900,
603538.SH,603538,20171229,145433000,66,263700,1,1,300,
603538.SH,603538,20171229,145436000,65,263900,1,1,300,
603538.SH,603538,20171229,145436000,66,263800,2,2,6700,100,
603538.SH,603538,20171229,145436000,65,263900,1,1,300,
603538.SH,603538,20171229,145445000,66,263800,2,2,3700,100,
603538.SH,603538,20171229,145436000,65,263900,1,1,300,
603538.SH,603538,20171229,145448000,66,263800,2,2,2700,100,
603538.SH,603538,20171229,145436000,65,263900,1,1,300,
603538.SH,603538,20171229,145500000,66,263800,2,2,1500,100,
603538.SH,603538,20171229,145436000,65,263900,1,1,300,
603538.SH,603538,20171229,145506000,66,263800,2,2,500,100,
603538.SH,603538,20171229,145436000,65,263900,1,1,300,
603538.SH,603538,20171229,145509000,66,263800,3,3,500,100,200,
603538.SH,603538,20171229,145512000,65,264000,1,1,600,
603538.SH,603538,20171229,145512000,66,263900,1,1,500,
603538.SH,603538,20171229,145512000,65,264000,1,1,600,
603538.SH,603538,20171229,145515000,66,263900,1,1,200,
603538.SH,603538,20171229,145521000,65,263800,2,2,1900,1000,
603538.SH,603538,20171229,145521000,66,263700,1,1,200,
603538.SH,603538,20171229,145521000,65,263800,2,2,1900,1000,
603538.SH,603538,20171229,145548000,66,263700,1,1,1300,
603538.SH,603538,20171229,145521000,65,263800,2,2,1900,1000,
603538.SH,603538,20171229,145551000,66,263700,1,1,500,
603538.SH,603538,20171229,145521000,65,263800,2,2,1900,1000,
603538.SH,603538,20171229,145606000,66,263700,2,2,500,100,
603538.SH,603538,20171229,145521000,65,263800,2,2,1900,1000,
603538.SH,603538,20171229,145609000,66,263700,2,2,200,100,
603538.SH,603538,20171229,145630000,65,263700,1,1,400,
603538.SH,603538,20171229,145630000,66,263600,5,5,400,500,100,100,1300,
603538.SH,603538,20171229,145642000,65,263700,2,2,400,8000,
603538.SH,603538,20171229,145630000,66,263600,5,5,400,500,100,100,1300,
603538.SH,603538,20171229,145642000,65,263700,2,2,400,8000,
603538.SH,603538,20171229,145648000,66,263500,1,1,400,
603538.SH,603538,20171229,145654000,65,263600,1,1,1500,
603538.SH,603538,20171229,145648000,66,263500,1,1,400,
603538.SH,603538,20171229,145657000,65,263600,2,2,1000,1200,
603538.SH,603538,20171229,145648000,66,263500,1,1,400,
603538.SH,603538,20171229,145712000,65,263600,3,3,1000,1200,400,
603538.SH,603538,20171229,145648000,66,263500,1,1,400,
603538.SH,603538,20171229,145712000,65,263600,3,3,1000,1200,400,
603538.SH,603538,20171229,145715000,66,263500,2,2,400,1600,
603538.SH,603538,20171229,145724000,65,263600,3,3,500,1200,400,
603538.SH,603538,20171229,145724000,66,263500,1,1,100,
603538.SH,603538,20171229,145739000,65,263500,1,1,100,
603538.SH,603538,20171229,145739000,66,263400,1,1,200,
603538.SH,603538,20171229,145745000,65,263500,2,2,100,600,
603538.SH,603538,20171229,145739000,66,263400,1,1,200,
603538.SH,603538,20171229,145751000,65,263600,2,2,1000,400,
603538.SH,603538,20171229,145739000,66,263400,1,1,200,
603538.SH,603538,20171229,145754000,65,263600,1,1,1000,
603538.SH,603538,20171229,145739000,66,263400,1,1,200,
603538.SH,603538,20171229,145754000,65,263600,1,1,1000,
603538.SH,603538,20171229,145806000,66,263200,3,3,400,2900,500,
603538.SH,603538,20171229,145812000,65,263400,1,1,400,
603538.SH,603538,20171229,145806000,66,263200,3,3,400,2900,500,
603538.SH,603538,20171229,145812000,65,263400,1,1,400,
603538.SH,603538,20171229,145821000,66,263300,1,1,600,
603538.SH,603538,20171229,145812000,65,263400,1,1,400,
603538.SH,603538,20171229,145824000,66,263000,7,7,2200,300,2500,500,500,600,500,
603538.SH,603538,20171229,145827000,65,263400,2,2,400,100,
603538.SH,603538,20171229,145827000,66,263000,7,7,2200,300,2500,500,500,600,500,
603538.SH,603538,20171229,145830000,65,263400,3,3,400,100,5200,
603538.SH,603538,20171229,145827000,66,263000,7,7,2200,300,2500,500,500,600,500,
603538.SH,603538,20171229,145833000,65,263000,1,1,100,
603538.SH,603538,20171229,145833000,66,262700,2,2,800,300,
603538.SH,603538,20171229,145842000,65,263000,2,2,100,400,
603538.SH,603538,20171229,145833000,66,262700,2,2,800,300,
603538.SH,603538,20171229,145842000,65,263000,2,2,100,400,
603538.SH,603538,20171229,145848000,66,262700,3,3,800,300,1600,
603538.SH,603538,20171229,145851000,65,263600,1,1,5300,
603538.SH,603538,20171229,145851000,66,263000,1,1,500,
603538.SH,603538,20171229,145851000,65,263600,1,1,5300,
603538.SH,603538,20171229,145854000,66,263000,1,1,100,
603538.SH,603538,20171229,145903000,65,263500,1,1,500,
603538.SH,603538,20171229,145903000,66,263000,2,2,100,100,
603538.SH,603538,20171229,145906000,65,263500,1,1,200,
603538.SH,603538,20171229,145903000,66,263000,2,2,100,100,
603538.SH,603538,20171229,145909000,65,264100,1,1,10000,
603538.SH,603538,20171229,145909000,66,264000,1,1,1100,
603538.SH,603538,20171229,145921000,65,264000,1,1,900,
603538.SH,603538,20171229,145921000,66,263000,2,2,100,100,
603538.SH,603538,20171229,145924000,65,264100,1,1,3300,
603538.SH,603538,20171229,145921000,66,263000,2,2,100,100,
603538.SH,603538,20171229,145927000,65,264000,1,1,400,
603538.SH,603538,20171229,145927000,66,263000,1,1,100,
603538.SH,603538,20171229,145927000,65,264000,1,1,400,
603538.SH,603538,20171229,145930000,66,263400,1,1,200,
603538.SH,603538,20171229,145942000,65,264100,1,1,1600,
603538.SH,603538,20171229,145930000,66,263400,1,1,200,
603538.SH,603538,20171229,145945000,65,264000,1,1,100,
603538.SH,603538,20171229,145930000,66,263400,1,1,200,
603538.SH,603538,20171229,145948000,65,264100,1,1,100,
603538.SH,603538,20171229,145930000,66,263400,1,1,200,
603538.SH,603538,20171229,145951000,65,264500,1,1,1500,
603538.SH,603538,20171229,145930000,66,263400,1,1,200,
